2059,13:44:42,52.065678,0.4527281,19127
2060,13:45:01,52.06329,0.4533643,19223
2061,13:45:20,52.060875,0.4533588,19317
2062,13:45:39,52.058697,0.4533327,19416
2063,13:45:58,52.056469,0.4539025,19512
2064,13:46:17,52.054031,0.4547222,19614
2065,13:46:36,52.051544,0.4547378,19717
2066,13:46:55,52.048962,0.4548348,19818
2067,13:47:14,52.046524,0.4550738,19921
2068,13:47:33,52.044456,0.4555741,20022
2069,13:47:52,52.042805,0.4560572,20122
2070,13:48:11,52.041325,0.4572774,20223
2071,13:48:30,52.039623,0.4582185,20323
2072,13:48:49,52.037926,0.4587214,20424
2073,13:49:08,52.036366,0.4589686,20525
2074,13:49:27,52.034863,0.4594227,20624
2075,13:49:46,52.032883,0.4601217,20725
2076,13:50:05,52.030613,0.4605532,20824
2077,13:50:24,52.028259,0.4607359,20927
2078,13:50:43,52.025806,0.460807,21030
2079,13:51:02,52.023258,0.4613964,21133
2080,13:51:21,52.020844,0.461685,21240
2081,13:51:40,52.018887,0.4615248,21346
2082,13:51:59,52.017105,0.4611535,21450
2083,13:52:18,52.015072,0.4606787,21554
2084,13:52:37,52.013023,0.4606836,21656
2085,13:52:56,52.010838,0.460169,21761
2086,13:53:15,52.008694,0.4591852,21870
2087,13:53:34,52.006874,0.4582436,21978
2088,13:53:53,52.005272,0.4574036,22079
2089,13:54:12,52.004314,0.4567085,22187
2090,13:54:31,52.003376,0.4562357,22299
2091,13:54:50,52.002056,0.4561478,22406
2092,13:55:09,52.000881,0.4563589,22517
2093,13:55:28,51.999763,0.4570812,22627
2094,13:55:47,51.998524,0.4581733,22737
2095,13:56:06,51.997334,0.4593691,22846
2096,13:56:25,51.995914,0.4606154,22957
2097,13:56:44,51.99403,0.4620824,23068
2098,13:57:03,51.991783,0.4635175,23179
2099,13:57:22,51.989075,0.4647283,23286
2100,13:57:41,51.986168,0.4653408,23393
2101,13:58:00,51.983604,0.4656816,23503
2102,13:58:19,51.981068,0.4662847,23609
2103,13:58:38,51.978363,0.4667342,23718
2104,13:58:57,51.975986,0.4681434,23824
2105,13:59:16,51.973423,0.4689941,23931
2106,13:59:35,51.971127,0.4703215,24039
2107,13:59:54,51.9688,0.4719882,24145
2108,14:00:13,51.966507,0.472888,24253
2109,14:00:32,51.964012,0.4742337,24365
2110,14:00:51,51.961674,0.4748581,24478
2111,14:01:10,51.959747,0.4747608,24588
2112,14:01:29,51.958321,0.4742443,24705
2113,14:01:48,51.957073,0.4735089,24825
2114,14:02:07,51.955887,0.4729873,24941
2115,14:02:26,51.954754,0.4725598,25059
2116,14:02:45,51.953159,0.4726998,25178
2117,14:03:04,51.951199,0.4726524,25298
2118,14:03:23,51.949284,0.4725325,25417
2119,14:03:42,51.947445,0.4720889,25535
2120,14:04:01,51.945995,0.472163,25654
2121,14:04:20,51.944664,0.4727211,25769
2122,14:04:39,51.944145,0.4730703,25884
2123,14:04:58,51.943733,0.4736032,25997
2124,14:05:17,51.942719,0.4748778,26113
2125,14:05:36,51.942451,0.4763106,26224
2126,14:05:55,51.942188,0.4784474,26333
